engine,day,s1,s2,s3,r1,r2,r3,r4,r5,r6,r7,r8,r9,rul,prob
e_032,83,1,4000.02,7.00,64,-1,982.66,1052.88,106.44,430.12,1007.72,250.02,916.17,117,0
e_032,84,0,4999.96,6.21,6,-1,758.00,864.50,76.12,129.16,183.24,575.16,196.90,116,0
e_032,85,1,8399.96,8.41,33,-1,852.70,1073.94,97.56,60.68,481.64,277.44,508.95,115,0
e_032,86,0,5001.50,6.20,6,-1,761.84,865.67,76.64,129.12,192.84,582.54,199.61,114,0
e_032,87,1,2001.38,2.50,68,1,1001.24,1126.00,111.36,542.50,1216.28,126.20,971.30,113,0
e_032,88,1,8400.28,8.40,29,-1,850.18,1078.91,98.00,61.46,489.40,266.66,511.99,112,0
e_032,89,1,4000.02,7.00,64,-1,981.10,1050.83,107.32,431.48,974.68,239.38,916.01,111,0
e_032,90,1,7000.44,8.40,34,-1,859.40,1058.36,97.08,165.92,516.76,258.16,548.95,110,0
e_032,91,1,0.18,0.02,92,1,1083.39,1126.86,119.40,843.14,1611.44,87.52,1245.81,109,0
e_032,92,1,7000.10,8.40,32,-1,865.06,1053.90,97.32,165.58,503.08,258.60,535.04,108,0
e_032,93,1,8399.68,8.40,31,-1,853.11,1079.86,98.08,60.92,503.00,272.02,513.61,107,0
e_032,94,1,3999.98,7.00,63,-1,979.49,1054.84,107.44,429.50,981.60,240.12,912.67,106,0
e_032,95,1,8400.82,8.40,30,-1,852.13,1082.06,98.16,59.90,512.28,276.48,510.95,105,0
e_032,96,1,8400.40,8.40,29,-1,851.87,1078.53,98.60,62.30,473.12,272.60,516.60,104,0
e_032,97,1,8401.04,8.42,30,-1,847.00,1074.08,98.32,61.50,470.92,271.36,512.34,103,0
e_032,98,1,8401.20,8.40,30,-1,848.25,1075.80,98.72,62.44,450.08,262.88,510.79,102,0
e_032,99,1,1999.96,2.51,70,1,994.27,1117.69,110.76,543.02,1204.56,126.72,969.19,101,0
e_032,100,1,1999.72,2.50,70,1,1000.17,1123.57,110.56,543.12,1241.92,127.60,964.58,100,0
e_032,101,1,2000.56,2.52,70,1,999.46,1121.44,110.72,543.72,1209.20,129.24,965.79,99,0
e_032,102,1,0.48,0.00,91,1,1091.32,1128.57,119.92,842.34,1628.64,84.46,1247.09,98,0
e_032,103,1,3999.84,7.00,64,-1,980.23,1053.76,107.48,431.40,981.52,247.84,918.90,97,0
e_032,104,1,8400.92,8.40,31,-1,857.08,1076.88,97.96,61.06,503.40,278.20,512.15,96,0
e_032,105,1,8401.18,8.40,31,-1,859.75,1071.63,98.36,61.54,491.36,269.96,512.74,95,0
e_032,106,1,8400.40,8.40,30,-1,850.55,1073.42,98.44,61.90,498.64,272.58,507.92,94,0
e_032,107,0,4999.96,6.20,6,-1,761.51,872.42,76.32,129.74,193.20,580.38,199.54,93,0
e_032,108,1,4000.30,7.00,64,-1,975.04,1059.39,106.64,429.16,1011.36,244.96,912.05,92,0
e_032,109,1,7001.54,8.40,35,-1,865.82,1052.96,98.00,166.30,504.16,253.44,542.38,91,0
e_032,110,0,4999.68,6.20,7,-1,763.58,867.10,77.48,129.08,180.44,567.58,203.38,90,0
e_032,111,0,5000.40,6.20,9,-1,763.94,875.10,76.08,128.74,182.40,576.68,195.91,89,0
e_032,112,1,8400.40,8.41,31,-1,845.69,1074.62,97.24,61.46,491.12,276.58,511.48,88,0
e_032,113,0,5000.04,6.21,7,-1,764.28,864.36,76.92,129.04,197.36,580.32,192.87,87,0
e_032,114,1,0.10,0.00,92,1,1091.82,1124.82,120.04,843.74,1618.52,84.94,1248.08,86,0
e_032,115,1,2001.38,2.51,69,1,996.19,1117.64,111.52,543.66,1229.24,135.26,964.95,85,0
e_032,116,1,3999.92,7.01,65,-1,992.44,1047.26,107.64,429.72,993.08,243.92,911.51,84,0
e_032,117,1,0.58,0.01,93,1,1084.72,1127.65,120.16,843.22,1632.68,90.16,1240.21,83,0
e_032,118,0,5000.22,6.20,7,-1,756.63,870.07,76.80,129.56,177.36,580.30,202.96,82,0
e_032,119,1,4001.36,7.01,64,-1,980.50,1047.07,107.80,429.70,982.88,248.20,912.07,81,0
e_032,120,1,8401.16,8.41,31,-1,844.70,1072.23,98.00,61.10,491.20,278.88,507.39,80,0
e_032,121,1,2001.14,2.52,69,1,996.95,1118.09,111.04,543.30,1259.72,129.60,962.14,79,0
e_032,122,1,2000.04,2.50,68,1,1000.43,1122.48,112.32,543.46,1238.84,134.30,968.82,78,0
e_032,123,1,7000.60,8.41,32,-1,861.13,1059.12,98.08,166.06,508.36,265.02,536.27,77,0
e_032,124,1,7000.88,8.40,33,-1,862.06,1057.12,97.60,165.40,502.64,266.18,534.26,76,0
e_032,125,1,8400.12,8.40,32,-1,849.42,1074.81,98.08,61.16,456.08,275.52,514.37,75,0
e_032,126,1,0.26,0.00,93,1,1088.57,1126.21,120.68,843.80,1615.32,92.08,1238.12,74,0
e_032,127,1,4000.12,7.02,65,-1,987.00,1044.37,107.16,429.44,1022.04,245.66,905.85,73,0
e_032,128,1,0.02,0.00,93,1,1093.44,1127.65,120.08,843.48,1646.48,86.32,1245.72,72,0
e_032,129,1,8401.32,8.40,32,-1,844.24,1070.11,98.28,61.70,534.40,274.20,511.56,71,0
e_032,130,1,2001.54,2.50,69,1,1002.05,1119.48,111.12,543.16,1253.76,125.76,968.42,70,0
e_032,131,1,6999.98,8.40,35,-1,866.64,1048.92,97.24,165.34,533.40,256.14,537.39,69,0
e_032,132,1,4000.32,7.00,66,1,987.80,1045.19,108.24,429.92,1016.48,243.66,911.94,68,0
e_032,133,1,4001.58,7.02,65,-1,987.44,1049.89,108.08,430.20,979.40,242.26,911.64,67,0
e_032,134,1,8400.20,8.40,30,-1,850.74,1071.67,98.04,60.46,513.80,281.40,510.38,66,0
e_032,135,0,5001.26,6.22,7,-1,760.53,864.67,76.84,129.60,238.44,578.48,206.95,65,0
e_032,136,0,5000.66,6.21,7,-1,760.31,860.19,76.64,128.82,214.12,580.80,197.01,64,0
e_032,137,0,5001.56,6.21,7,-1,771.87,864.03,77.12,129.72,200.28,579.98,207.32,63,0
e_032,138,1,8400.70,8.40,30,-1,853.22,1073.45,98.52,59.84,519.76,276.20,513.24,62,0
e_032,139,1,2001.12,2.50,69,1,1006.02,1111.87,111.96,543.86,1229.64,130.52,962.73,61,0
e_032,140,0,5000.68,6.20,8,-1,769.72,862.32,77.00,129.88,196.40,583.84,202.62,60,0
e_032,141,1,7000.56,8.40,33,-1,873.41,1053.61,97.68,165.54,501.00,264.88,537.73,59,0
e_032,142,1,0.26,0.00,94,1,1091.23,1122.69,120.00,840.92,1662.24,92.52,1231.53,58,0
e_032,143,1,0.32,0.00,94,1,1090.95,1118.74,119.88,842.82,1630.72,85.18,1241.20,57,0
e_032,144,1,8400.68,8.40,31,-1,853.31,1070.04,98.88,60.76,502.44,275.62,504.71,56,0
e_032,145,1,8400.22,8.41,32,-1,855.56,1072.07,98.44,60.32,496.28,272.32,499.76,55,0
e_032,146,1,4001.50,7.00,65,-1,983.40,1044.46,108.92,428.80,1038.84,248.70,907.91,54,0
e_032,147,1,0.54,0.00,94,1,1092.00,1121.15,121.00,843.20,1660.52,92.42,1242.03,53,0
e_032,148,1,8401.06,8.41,31,-1,852.63,1069.40,97.52,59.62,514.36,275.24,508.79,52,0
e_032,149,1,7001.60,8.40,35,-1,870.02,1052.91,97.84,165.46,515.96,269.06,534.40,51,0
e_032,150,1,7001.44,8.40,34,-1,874.61,1052.98,98.16,165.72,541.96,268.14,528.00,50,0
e_032,151,1,4000.16,7.00,66,-1,984.89,1047.89,108.52,429.82,1010.88,247.26,907.63,49,0
e_032,152,0,5000.26,6.20,7,-1,765.31,861.47,77.60,129.28,194.32,589.80,206.30,48,0
e_032,153,1,8400.76,8.40,33,-1,852.28,1066.15,99.20,61.16,514.68,277.08,508.61,47,0
e_032,154,0,5000.10,6.22,9,-1,767.61,862.05,77.84,130.24,239.84,581.70,203.13,46,0
e_032,155,1,7001.08,8.42,35,-1,873.08,1056.01,98.36,164.52,562.04,266.84,538.39,45,0
e_032,156,1,4001.50,7.00,65,1,994.84,1046.28,108.44,430.04,1002.60,246.58,902.61,44,0
e_032,157,1,4000.74,7.00,66,-1,982.66,1045.15,108.04,429.48,1021.68,250.42,909.89,43,0
e_032,158,0,5000.28,6.20,7,-1,765.78,860.82,77.60,128.84,199.80,583.82,195.17,42,0
e_032,159,1,3999.68,7.01,66,-1,981.51,1044.44,108.04,427.46,1031.36,246.98,909.33,41,0
e_032,160,1,8400.38,8.40,32,-1,854.57,1068.59,99.00,60.52,547.40,276.40,503.14,40,0
e_032,161,1,7000.76,8.40,34,-1,871.45,1049.53,98.92,166.08,533.52,269.12,545.33,39,0
e_032,162,1,0.56,0.01,94,1,1093.20,1117.31,121.56,841.76,1646.68,93.02,1237.91,38,0
e_032,163,0,5001.40,6.21,7,-1,759.62,863.79,77.52,129.78,222.76,588.82,201.44,37,0
e_032,164,1,0.32,0.00,92,1,1089.74,1119.89,121.40,841.64,1637.72,91.68,1238.36,36,0
e_032,165,1,4000.68,7.00,66,1,989.82,1037.08,108.76,429.08,1042.92,254.76,907.61,35,0
e_032,166,1,8401.18,8.40,32,-1,853.88,1066.38,99.28,61.56,559.96,281.36,502.41,34,0
e_032,167,1,8400.18,8.41,31,-1,856.53,1065.88,99.32,61.52,535.24,280.84,501.18,33,0
e_032,168,1,8400.64,8.40,30,-1,853.36,1058.73,99.64,61.80,508.48,285.66,502.52,32,0
e_032,169,1,4001.56,7.02,68,1,990.88,1041.18,108.84,428.56,1062.00,257.50,910.68,31,0
e_032,170,1,8399.86,8.41,30,-1,856.15,1060.13,99.48,60.08,535.04,288.74,508.52,30,0
e_032,171,1,8401.20,8.40,32,-1,854.21,1058.10,99.16,60.58,537.60,287.10,504.08,29,0
e_032,172,1,8400.70,8.40,31,-1,851.69,1059.57,100.04,59.66,553.96,288.30,503.20,28,0
e_032,173,1,7001.06,8.41,35,-1,866.63,1049.85,99.48,164.14,533.76,274.40,534.65,27,0
e_032,174,1,8399.94,8.41,32,-1,858.49,1063.77,99.28,60.20,495.84,276.70,506.16,26,0
e_032,175,1,8401.06,8.40,32,-1,847.24,1064.54,99.60,61.02,519.68,284.04,504.47,25,0
e_032,176,1,4000.26,7.02,68,1,988.97,1043.92,108.64,429.40,1053.32,240.60,909.87,24,0
e_032,177,1,4000.06,7.00,66,-1,987.85,1033.49,108.80,428.36,1040.88,259.06,899.14,23,0
e_032,178,1,8400.88,8.40,32,-1,853.06,1058.88,99.24,61.00,534.80,286.56,501.76,22,0
e_032,179,1,8401.06,8.42,32,-1,853.83,1061.50,99.80,60.86,522.24,283.76,497.35,21,0
e_032,180,1,8401.48,8.40,32,-1,855.67,1064.04,99.20,59.24,536.80,284.20,503.91,20,1
e_032,181,1,8400.54,8.41,33,-1,862.52,1063.33,100.12,60.58,535.36,289.62,507.23,19,1
e_032,182,1,0.54,0.00,94,1,1088.42,1105.12,122.16,840.34,1665.88,97.50,1237.70,18,1
e_032,183,0,5001.36,6.20,8,-1,762.70,857.49,78.88,129.82,238.48,594.32,195.75,17,1
e_032,184,1,7000.98,8.40,36,-1,872.76,1042.15,99.92,164.88,595.84,276.20,525.71,16,1
e_032,185,1,7001.06,8.41,35,-1,875.99,1043.61,99.76,165.68,578.20,273.66,525.13,15,1
e_032,186,1,0.34,0.02,95,1,1097.77,1107.36,121.76,839.64,1673.12,97.18,1237.72,14,1
e_032,187,0,4999.68,6.20,10,-1,764.80,859.19,78.68,129.42,248.24,591.40,201.27,13,1
e_032,188,1,8401.08,8.40,33,-1,861.96,1059.43,100.24,59.86,546.56,291.76,503.38,12,1
e_032,189,0,5000.02,6.21,9,-1,777.65,848.36,79.04,128.04,212.80,589.86,193.97,11,1
e_032,190,1,0.08,0.00,95,1,1101.90,1108.84,121.72,840.26,1721.16,104.86,1223.59,10,1
e_032,191,1,7000.32,8.42,36,-1,872.06,1046.67,99.72,164.58,563.80,278.24,521.15,9,1
e_032,192,1,0.18,0.00,96,1,1100.40,1111.08,121.56,839.60,1688.48,102.88,1229.69,8,1
e_032,193,1,0.24,0.01,97,1,1094.39,1107.78,122.56,838.90,1703.20,105.98,1224.11,7,1
e_032,194,1,8400.54,8.40,32,-1,862.26,1058.43,99.72,60.02,560.60,288.70,501.41,6,1
e_032,195,1,7001.22,8.42,37,-1,875.08,1043.17,100.40,163.96,568.56,280.22,535.48,5,1
e_032,196,1,8400.20,8.40,34,-1,860.74,1060.04,100.60,60.30,574.92,295.58,497.92,4,1
e_032,197,1,8400.36,8.40,33,-1,862.42,1054.24,100.60,60.76,552.08,296.98,489.35,3,1
e_032,198,1,8399.98,8.40,33,-1,856.12,1053.97,100.56,59.40,580.56,296.38,501.57,2,1
e_032,199,1,4001.18,7.00,69,1,1000.45,1029.61,110.28,428.20,1114.80,253.74,896.25,1,1
e_032,200,1,2001.02,2.50,72,1,1015.93,1097.43,114.72,540.76,1339.44,150.04,954.99,0,1
e_033,1,1,8400.40,8.40,30,-1,843.24,1077.82,98.80,60.54,483.36,272.74,520.38,147,0
e_033,2,1,3999.78,7.01,65,-1,982.28,1059.79,106.96,430.38,964.00,239.20,920.02,146,0
e_033,3,1,8401.44,8.41,30,-1,848.25,1079.48,98.44,60.80,475.12,271.02,509.05,145,0
e_033,4,1,8401.00,8.41,30,-1,849.94,1081.56,97.64,60.56,468.68,269.88,513.43,144,0
e_033,5,0,4999.98,6.20,7,-1,760.34,871.87,76.80,129.36,162.32,578.26,202.37,143,0
e_033,6,1,6999.94,8.40,33,-1,855.51,1060.24,97.20,165.80,505.40,264.54,547.32,142,0
e_033,7,1,0.00,0.02,93,1,1088.04,1131.99,119.28,843.92,1616.72,88.20,1249.55,141,0
e_033,8,1,8400.02,8.41,30,-1,850.96,1081.96,97.88,61.66,502.32,278.12,510.31,140,0
e_033,9,1,8401.16,8.42,29,-1,845.48,1083.97,97.72,61.56,493.40,270.94,511.53,139,0
e_033,10,0,5001.10,6.22,6,-1,764.22,867.08,76.48,129.60,177.44,577.72,207.73,138,0
e_033,11,1,4000.68,7.00,65,-1,984.46,1062.14,107.40,430.74,983.52,240.30,920.77,137,0
e_033,12,1,7000.36,8.42,32,-1,857.60,1061.72,97.68,166.04,473.92,258.10,542.44,136,0
e_033,13,0,5000.22,6.22,6,-1,761.90,865.80,76.48,129.00,165.48,577.50,206.48,135,0
e_033,14,1,4001.22,7.00,66,-1,977.97,1059.47,106.88,430.02,961.88,246.90,915.80,134,0
e_033,15,0,5000.70,6.22,7,-1,759.35,874.95,76.24,129.86,155.04,570.30,200.19,133,0
e_033,16,1,4000.42,7.01,64,-1,989.28,1054.51,106.52,429.90,1003.48,238.48,918.06,132,0
e_033,17,1,1999.86,2.50,68,1,1007.26,1131.82,111.12,542.58,1206.44,125.84,973.76,131,0
e_033,18,1,8401.08,8.40,30,-1,852.25,1075.38,98.12,62.14,464.32,270.16,509.94,130,0
e_033,19,1,4001.50,7.00,65,-1,983.76,1060.40,107.12,430.60,984.36,239.14,915.81,129,0
e_033,20,1,4000.56,7.01,64,-1,979.81,1060.15,107.44,430.88,1015.40,240.22,910.23,128,0
e_033,21,1,0.40,0.00,91,1,1083.46,1130.22,119.24,843.52,1595.60,85.46,1243.89,127,0
e_033,22,1,4000.30,7.00,64,-1,986.27,1063.80,106.88,429.60,984.16,248.46,920.22,126,0
e_033,23,1,0.14,0.00,92,1,1081.96,1130.83,119.44,844.28,1625.28,82.18,1251.75,125,0
e_033,24,0,5001.20,6.20,5,-1,763.31,870.98,76.36,129.36,192.56,577.26,209.77,124,0
e_033,25,1,8400.34,8.40,29,-1,851.50,1079.76,98.00,61.18,497.96,274.40,510.34,123,0
e_033,26,1,4000.10,7.00,64,-1,984.58,1060.98,107.16,430.94,990.52,238.48,910.39,122,0
e_033,27,1,2000.50,2.50,68,1,1000.22,1123.42,110.76,543.88,1216.96,131.64,970.87,121,0
e_033,28,1,0.42,0.01,92,1,1090.20,1127.18,119.28,843.48,1579.76,87.80,1255.41,120,0
e_033,29,0,4999.72,6.21,5,-1,758.38,870.18,77.00,129.42,159.72,577.66,210.04,119,0
e_033,30,1,4000.58,7.01,66,-1,982.76,1059.80,107.64,429.48,1028.12,240.52,913.76,118,0
e_033,31,1,3999.66,7.00,66,-1,978.91,1058.01,107.56,430.54,983.56,239.86,919.46,117,0
e_033,32,1,7000.68,8.40,33,-1,867.18,1061.95,97.12,166.22,524.88,268.62,533.92,116,0
e_033,33,1,8400.60,8.40,29,-1,849.47,1075.48,97.44,61.02,504.92,271.00,508.60,115,0
e_033,34,1,7000.96,8.40,34,-1,862.28,1065.69,97.40,165.86,500.60,259.96,544.79,114,0
e_033,35,1,2001.44,2.50,69,1,995.01,1120.19,110.88,542.96,1226.56,132.16,971.08,113,0
e_033,36,1,8400.08,8.40,30,-1,855.30,1075.34,97.48,60.62,515.80,266.40,517.85,112,0
e_033,37,1,7000.60,8.40,34,-1,857.93,1062.99,97.72,166.92,501.40,261.48,550.63,111,0
e_033,38,1,0.32,0.00,92,1,1094.18,1132.77,119.48,843.96,1620.24,82.00,1252.13,110,0
e_033,39,1,7001.02,8.41,34,-1,855.42,1060.79,97.44,164.76,518.76,260.18,539.21,109,0
e_033,40,1,6999.96,8.40,33,-1,862.31,1061.46,96.80,166.70,493.24,261.30,541.78,108,0
e_033,41,0,5001.44,6.20,8,-1,757.90,870.89,76.64,127.70,167.68,573.40,210.68,107,0
e_033,42,0,5000.40,6.20,6,-1,760.05,870.74,76.96,130.04,183.12,581.92,205.43,106,0
e_033,43,0,5001.16,6.22,8,-1,757.23,868.05,77.08,128.96,200.68,576.20,210.07,105,0
e_033,44,0,5000.10,6.20,8,-1,764.21,870.89,76.76,128.88,169.20,566.00,211.44,104,0
e_033,45,0,5000.60,6.20,8,-1,757.88,873.74,76.64,129.40,177.12,578.60,205.64,103,0
e_033,46,1,0.32,0.00,92,1,1086.50,1132.73,120.12,844.04,1585.92,83.90,1251.84,102,0
e_033,47,0,5000.98,6.22,9,-1,760.31,873.62,76.64,130.28,215.40,571.68,206.74,101,0
e_033,48,1,8401.26,8.41,31,-1,849.46,1075.67,98.68,61.54,486.44,275.34,516.21,100,0
e_033,49,1,4000.48,7.02,66,-1,986.28,1051.25,107.24,430.04,1016.72,238.60,911.61,99,0
e_033,50,1,6999.60,8.41,35,-1,866.19,1062.62,97.48,165.36,496.20,267.88,540.43,98,0
e_033,51,1,2000.36,2.50,68,1,1000.93,1126.56,111.24,543.28,1222.32,125.52,968.98,97,0
e_033,52,1,8399.68,8.40,30,-1,847.64,1080.36,98.08,61.32,486.76,276.54,518.94,96,0
e_033,53,1,3999.98,7.00,65,-1,979.67,1050.72,106.92,431.26,1001.00,244.96,917.29,95,0
e_033,54,1,8400.30,8.41,30,-1,853.32,1070.56,97.92,61.14,470.16,268.98,518.95,94,0
e_033,55,1,8401.08,8.42,31,-1,857.92,1073.49,97.76,60.40,477.12,277.90,511.13,93,0
e_033,56,1,3999.78,7.00,65,-1,983.64,1056.83,107.44,430.50,1002.64,244.86,915.58,92,0
e_033,57,1,0.22,0.00,91,1,1081.83,1135.85,119.56,842.86,1593.56,80.70,1257.51,91,0
e_033,58,1,8400.94,8.40,31,-1,851.64,1074.38,98.36,61.38,485.44,270.34,507.52,90,0
e_033,59,0,5001.40,6.20,8,-1,763.61,870.95,77.36,128.52,207.68,574.58,209.75,89,0
e_033,60,1,4001.44,7.00,64,-1,979.50,1055.19,107.32,429.78,979.84,245.00,924.48,88,0
e_033,61,1,7000.58,8.40,36,-1,859.16,1064.98,96.88,165.94,490.80,258.76,541.30,87,0
e_033,62,1,8401.34,8.40,31,-1,846.32,1078.37,98.64,60.86,501.00,272.86,507.44,86,0
e_033,63,1,0.10,0.02,93,1,1086.59,1134.03,119.28,842.72,1637.32,86.16,1250.31,85,0
e_033,64,1,1999.84,2.50,69,1,996.27,1125.03,112.16,542.42,1237.68,133.48,964.60,84,0
e_033,65,1,0.10,0.00,94,1,1087.74,1128.82,119.80,842.80,1596.68,92.66,1250.91,83,0
e_033,66,1,8400.12,8.40,30,-1,858.42,1077.59,98.20,60.86,520.12,274.96,518.15,82,0
e_033,67,1,7000.40,8.42,33,-1,862.56,1063.77,96.88,166.96,518.16,256.20,545.21,81,0
e_033,68,1,0.40,0.00,93,1,1082.45,1130.13,119.88,844.60,1610.88,87.68,1244.87,80,0
e_033,69,1,0.32,0.02,94,1,1087.51,1124.41,119.84,843.84,1640.52,81.34,1248.02,79,0
e_033,70,1,8401.56,8.40,30,-1,855.75,1078.55,98.44,60.74,488.40,279.90,513.90,78,0
e_033,71,1,2001.22,2.51,70,1,993.92,1127.42,111.20,543.20,1223.08,127.76,967.71,77,0
e_033,72,1,8400.24,8.40,29,-1,844.77,1074.88,97.92,62.58,494.72,277.18,513.15,76,0
e_033,73,1,7000.48,8.40,35,-1,866.02,1066.46,97.80,166.44,491.96,269.88,545.56,75,0
e_033,74,1,4000.64,7.00,62,-1,985.42,1063.31,107.16,429.02,997.88,241.24,918.65,74,0
e_033,75,1,2000.52,2.50,68,1,999.54,1124.12,112.32,543.48,1243.52,124.88,969.27,73,0
e_033,76,1,4001.24,7.01,65,-1,987.45,1055.63,107.04,430.24,994.32,244.20,912.43,72,0
e_033,77,1,8400.66,8.40,31,-1,855.66,1075.33,98.20,60.86,511.64,276.90,510.54,71,0
e_033,78,1,8400.04,8.40,30,-1,848.56,1076.16,98.56,61.28,524.12,279.12,509.56,70,0
e_033,79,1,8401.34,8.40,30,-1,845.68,1072.63,97.92,60.90,470.28,271.94,518.12,69,0
e_033,80,1,1999.82,2.50,69,1,1006.65,1124.90,111.92,541.72,1225.24,132.88,974.18,68,0
e_033,81,1,4001.36,7.00,65,-1,992.93,1055.34,107.84,429.88,1011.56,242.66,917.24,67,0
e_033,82,1,7000.96,8.40,33,-1,859.92,1061.00,97.32,166.12,490.28,256.08,545.69,66,0
e_033,83,0,5001.36,6.20,8,-1,764.45,866.91,77.40,129.46,187.24,583.58,212.03,65,0
e_033,84,1,4001.44,7.00,64,-1,988.00,1052.90,107.60,430.86,1006.48,244.58,919.39,64,0
e_033,85,1,8400.98,8.40,33,-1,850.07,1079.86,97.24,60.50,516.92,265.24,508.49,63,0
e_033,86,1,0.42,0.01,93,1,1090.63,1124.44,120.08,841.68,1642.40,87.84,1253.04,62,0
e_033,87,1,7000.84,8.40,33,-1,863.32,1051.09,98.36,165.50,515.08,269.20,538.26,61,0
e_033,88,1,8400.08,8.40,33,-1,853.79,1076.98,98.36,61.42,486.72,277.16,505.31,60,0
e_033,89,1,4000.96,7.00,65,-1,982.81,1050.30,107.60,430.90,1003.68,242.38,922.41,59,0
e_033,90,1,0.04,0.00,94,1,1091.87,1129.18,120.20,843.00,1630.56,90.86,1242.25,58,0
e_033,91,1,2000.84,2.51,69,1,1002.52,1120.51,112.60,543.08,1230.16,131.44,970.81,57,0
e_033,92,0,5000.24,6.21,8,-1,757.26,869.34,76.56,128.86,211.76,577.22,205.98,56,0
e_033,93,1,3999.72,7.00,64,-1,976.16,1051.45,107.96,430.26,1001.44,243.48,918.12,55,0
e_033,94,1,2000.04,2.50,70,1,1000.66,1124.00,112.20,543.16,1224.44,130.28,960.85,54,0
e_033,95,0,5000.04,6.20,9,-1,769.19,869.23,77.12,129.76,181.68,581.50,197.08,53,0
e_033,96,1,8400.96,8.40,31,-1,854.19,1076.74,98.48,61.38,460.44,279.80,517.10,52,0
e_033,97,1,2000.70,2.50,71,1,1006.66,1121.04,111.44,542.82,1272.84,138.92,965.50,51,0
e_033,98,1,2000.74,2.50,72,1,1005.41,1115.98,112.44,542.04,1266.52,128.60,972.51,50,0
e_033,99,1,8399.84,8.40,33,-1,855.27,1077.33,98.40,61.12,524.12,273.60,511.01,49,0
e_033,100,1,7000.78,8.41,34,-1,866.20,1054.14,97.20,166.26,518.96,262.42,543.11,48,0
e_033,101,1,7001.44,8.41,34,-1,867.54,1059.56,97.68,165.88,537.88,267.60,538.51,47,0
e_033,102,1,8400.20,8.40,31,-1,859.31,1072.69,98.76,60.62,492.92,281.16,509.80,46,0
e_033,103,1,8400.98,8.40,30,-1,850.96,1073.82,99.00,60.30,506.76,272.16,504.97,45,0
e_033,104,1,7001.34,8.40,33,-1,870.85,1057.45,97.52,164.46,550.48,269.92,536.44,44,0
e_033,105,1,2000.78,2.50,70,1,1007.71,1118.73,112.00,542.54,1223.04,134.66,964.39,43,0
e_033,106,1,4001.40,7.00,66,-1,988.65,1052.32,108.28,429.96,1005.52,250.04,908.55,42,0
e_033,107,0,5000.48,6.21,7,-1,761.15,866.65,77.36,129.08,195.52,588.20,203.95,41,0
e_033,108,1,7001.24,8.40,35,-1,868.99,1055.90,98.52,165.16,511.16,265.70,545.28,40,0
e_033,109,1,2001.12,2.50,69,1,1001.40,1122.69,112.84,542.50,1272.72,139.12,966.20,39,0
e_033,110,0,5000.72,6.22,7,-1,760.45,861.02,77.60,129.02,182.76,585.04,204.39,38,0
e_033,111,1,8401.48,8.41,32,-1,853.81,1070.47,98.48,61.32,509.00,281.64,507.82,37,0
e_033,112,1,2000.90,2.51,69,1,1001.52,1112.56,112.80,541.28,1256.16,135.96,965.28,36,0
e_033,113,1,0.12,0.00,91,1,1089.99,1126.48,120.80,841.76,1683.32,97.78,1242.90,35,0
e_033,114,1,1999.96,2.51,70,1,999.30,1120.96,112.84,542.34,1235.96,139.68,971.59,34,0
e_033,115,1,4000.22,7.00,66,1,984.58,1049.23,107.28,429.96,1006.40,251.44,916.15,33,0
e_033,116,1,0.24,0.01,93,1,1093.59,1118.97,121.36,842.00,1674.12,90.52,1246.43,32,0
e_033,117,1,0.52,0.00,93,1,1087.85,1118.30,120.48,840.30,1660.76,89.84,1239.12,31,0
e_033,118,1,2000.54,2.50,71,1,1010.43,1115.10,112.64,542.84,1271.84,145.90,963.53,30,0
e_033,119,1,7000.52,8.41,34,-1,863.27,1049.73,98.64,164.90,552.08,265.96,531.85,29,0
e_033,120,1,4000.40,7.00,67,1,988.99,1050.95,108.76,430.12,1015.68,249.54,919.58,28,0
e_033,121,1,7000.70,8.41,35,-1,872.84,1058.76,98.56,164.86,573.76,275.22,533.75,27,0
e_033,122,0,4999.76,6.20,8,-1,761.63,862.42,78.20,129.60,247.88,591.06,199.44,26,0
e_033,123,1,2000.00,2.50,70,1,1007.70,1116.90,112.88,542.70,1273.20,140.42,970.67,25,0
e_033,124,0,4999.74,6.22,9,-1,763.50,862.19,78.24,129.74,230.60,592.56,191.66,24,0
e_033,125,1,7001.18,8.41,35,-1,868.79,1049.54,99.00,166.28,566.72,270.64,539.59,23,0
e_033,126,1,8400.24,8.40,33,-1,863.33,1066.58,99.60,60.76,537.80,286.02,504.06,22,0
e_033,127,1,0.40,0.00,96,1,1098.93,1112.36,121.60,841.94,1719.48,98.68,1243.38,21,0
e_033,128,1,2001.24,2.50,71,1,1009.99,1109.16,113.84,542.04,1286.76,138.12,967.99,20,1
e_033,129,1,8399.76,8.40,31,-1,860.11,1066.23,99.40,59.36,535.04,286.52,514.85,19,1
e_033,130,1,8401.58,8.40,31,-1,860.22,1068.19,100.16,61.20,570.12,286.34,502.84,18,1
e_033,131,1,8401.12,8.41,34,-1,850.71,1059.47,100.32,60.60,543.28,291.54,500.45,17,1
e_033,132,1,7001.58,8.40,35,-1,870.61,1045.36,98.96,165.22,570.68,274.80,535.16,16,1
e_033,133,1,3999.62,7.00,66,-1,993.49,1051.35,109.36,428.36,1065.84,259.90,904.24,15,1
e_033,134,1,8399.70,8.42,34,-1,859.20,1058.07,100.48,60.12,546.04,284.80,504.72,14,1
e_033,135,1,7000.56,8.40,37,-1,872.78,1045.77,100.16,165.50,587.08,280.70,530.26,13,1
